id_circuito_elec;vi_cal_cons_Satisfactoria;vi_cal_cons_Básico;vi_cal_cons_Insuficiente;vi_cal_servbas_Satisfactorio;vi_cal_servbas_Básico;vi_cal_servbas_Insuficiente;vi_cal_mat_Calidad_1;vi_cal_mat_Calidad_2;vi_cal_mat_Calidad_3;vi_cal_mat_Calidad_4;vi_tipo_Particular;vi_tipo_Colectiva;vi_nho_Viviendas_con_un_hogar;vi_nho_Viviendas_con_dos_y_más_hogares;vi_urban_Urbano;vi_urban_Rural_agrupado;vi_urban_Rural_disperso;vi_tipo_part_Casa;vi_tipo_part_Rancho;vi_tipo_part_Casilla;vi_tipo_part_Departamento;vi_tipo_part_Pieza_en_inquilinato;vi_tipo_part_Pieza_en_hotel_familiar_o_pensión;vi_tipo_part_Local_no_construido_para_habitación;vi_tipo_part_Vivienda_móvil;vi_tipo_part_Persona/s_viviendo_en_la_calle;vi_tipo_ocupa_Con_personas_presentes;vi_tipo_ocupa_Con_todas_las_personas_temporalmente_ausentes;vi_tipo_ocupa_En_alquiler_o_venta;vi_tipo_ocupa_En_construcción;vi_tipo_ocupa_Se_usa_como_comercio,_oficina_o_consultorio;vi_tipo_ocupa_Se_usa_para_vacaciones,_fin_de_semana_u_otro_uso_temporal;vi_tipo_ocupa_Por_otra_razón;ho_nbi_Hogares_sin_NBI;ho_nbi_Hogares_con_NBI;ho_suelo_Cerámica,_baldosa,_mosaico,_mármol,_madera_o_alfombrado;ho_suelo_Cemento_o_ladrillo_fijo;ho_suelo_Tierra_o_ladrillo_suelto;ho_suelo_Otro;ho_techo_Cubierta_asfáltica_o_membrana;ho_techo_Baldosa_o_losa_(sin_cubierta);ho_techo_Pizarra_o_teja;ho_techo_Chapa_de_metal_(sin_cubierta);ho_techo_Chapa_fibrocemento_o_plástico;ho_techo_Chapa_de_cartón;ho_techo_Caña,_palma,_tabla_o_paja_con_o_sin_barro;ho_techo_Otro;ho_rev_int_Sí;ho_rev_int_No;ho_agua_Por_cañeria_dentro_de_la_vivienda;ho_agua_Fuera_de_la_vivienda_pero_dentro_del_terreno;ho_agua_Fuera_del_terreno;ho_agua_beber_Red_pública;ho_agua_beber_Perforación_con_bomba_a_motor;ho_agua_beber_Perforación_con_bomba_manual;ho_agua_beber_Pozo;ho_agua_beber_Transporte_por_cisterna;ho_agua_beber_Agua_de_lluvia,_río,_canal,_arroyo_o_acequia;ho_aseo_Sí;ho_aseo_No;ho_cadena_Sí;ho_cadena_No;ho_desague_A_red_pública_(cloaca);ho_desague_A_cámara_séptica_y_pozo_ciego;ho_desague_Sólo_a_pozo_ciego;ho_desague_A_hoyo,_excavación_en_la_tierra,_etc.;ho_combus_Usado_sólo_por_este_hogar;ho_combus_Compartido_con_otros_hogares;ho_refri_Gas_de_red;ho_refri_Gas_a_granel_(zeppelin);ho_refri_Gas_en_tubo;ho_refri_Gas_en_garrafa;ho_refri_Electricidad;ho_refri_Leña_o_carbón;ho_refri_Otro;ho_compu_Sí;ho_compu_No;ho_celu_Sí;ho_celu_No;ho_fijo_Sí;ho_fijo_No;ho_hacinam_Sí;ho_hacinam_No;ho_nhogar_Hasta___0.50_personas_por_cuarto;ho_nhogar_0.51__-__0.99__personas_por_cuarto;ho_nhogar_1.00__-__1.49__personas_por_cuarto;ho_nhogar_1.50__-__1.99__personas_por_cuarto;ho_nhogar_2.00__-__3.00__personas_por_cuarto;ho_nhogar_Más_de__3.00_personas_por_cuarto;ho_prop_Propietario_de_la_vivienda_y_del_terreno;ho_prop_Propietario_sólo_de_la_vivienda;ho_prop_Inquilino;ho_prop_Ocupante_por_préstamo;ho_prop_Ocupante_por_trabajo;ho_prop_Otra_situación;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8__y_más;per_siteco_Ocupado;per_siteco_Desocupado;per_siteco_Inactivo;per_edad_gru_0_-_14;per_edad_gru_15_-_64;per_edad_gru_65_y_más;per_edad_quin_0-4;per_edad_quin_5-9;per_edad_quin_10-14;per_edad_quin_15-19;per_edad_quin_20-24;per_edad_quin_25-29;per_edad_quin_30-34;per_edad_quin_35-39;per_edad_quin_40-44;per_edad_quin__45-49;per_edad_quin__50-54;per_edad_quin__55-59;per_edad_quin__60-64;per_edad_quin__65-69;per_edad_quin__70-74;per_edad_quin__75-79;per_edad_quin__80-84;per_edad_quin__85-89;per_edad_quin__90-94;per_edad_quin__95_y_más;per_rela_jefe_Jefe(a);per_rela_jefe_Cónyuge_o_pareja;per_rela_jefe_Hijo(a)_/_Hijastro(a);per_rela_jefe_Yerno_/_Nuera;per_rela_jefe_Nieto(a);per_rela_jefe_Padre_/_Madre_/_Suegro(a);per_rela_jefe_Otros_familiares;per_rela_jefe_Otros_no_familiares;per_rela_jefe_Servicio_doméstico_y_sus_familiares;per_sexo_Varón;per_sexo_Mujer;per_inmig_Argentina;per_inmig_Otro_país;per_leer_Sí;per_leer_No;per_escuela_Asiste;per_escuela_Asistió;per_escuela_Nunca_asistió;per_educa_Inicial_(jardín,_preescolar);per_educa_Primario;per_educa_EGB;per_educa_Secundario;per_educa_Polimodal;per_educa_Superior_no_universitario;per_educa_Universitario;per_educa_Post_universitario;per_educa_Educación_especial;per_educa_completo_Sí;per_educa_completo_No;per_compu_Sí;per_compu_No;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
0211000929A; 57,500000;36,250000; 6,2500000;  2,50000000; 1,25000000; 96,2500000; 61,25000;31,250000; 7,50000000; 0,000000000;152,5000; 0,000000000; 98,75000; 1,2500000;  0,0000000;  0,00000000;1,525000e+02;150,000000; 1,250000000;  0,00000000;  0,00000000; 0,000000000; 0,000000000;1,25000000; 0,000000000;0,000000000;100;  5,0000000; 0,0000000; 0,00000000;  1,25000000; 22,50000000; 23,750000; 95,06173; 4,9382716; 70,37037;29,6296296; 0,000000000;0,00000000; 3,7037037; 7,4074074; 6,1728395; 79,01234568; 3,70370370;0,000000000;0,000000000; 0,00000000; 91,35802; 8,6419753; 93,82716; 4,93827160; 1,23456790;  6,1728395; 87,65432099; 3,703703704; 2,469135802; 0,000000000; 0,000000000;100,00000; 0,00000000; 97,53086; 2,46913580;  2,4691358;22,22222222;75,308641975; 0,000000000;100,00000; 0,00000000; 3,7037037;13,580246914;1,851852e+01; 64,19753086; 0,000000000; 0,000000000;0,000000000; 98,76543; 1,2345679;25,925926;74,07407; 95,06173; 4,9382716;12,3456790; 87,654321;23,456790;17,283951;32,09877;12,345679;12,3456790; 2,46913580;19,753086; 0,00000000; 1,2345679; 2,4691358;75,3086420; 1,2345679;23,456790; 8,641975;14,814815;28,395062;12,345679; 6,1728395; 2,46913580;3,70370370;49,46619;0,0000000;20,284698;31,672598;61,20996; 6,761566; 0;11,743772;10,676157; 9,608541; 9,608541; 4,982206; 7,473310; 6,405694; 6,049822; 8,540925; 4,626335; 4,982206; 4,982206; 3,914591; 2,4911032; 2,8469751;0,3558719;0,71174377;0,35587189;0,000000000;28,82562;20,996441;43,06050;0,3558719; 2,8469751;0,3558719; 1,7793594; 1,7793594;0,000000000;54,09253;45,55160; 99,28826; 0,71174377;83,98577;10,320285;32,02847;59,07473; 2,84697509; 6,4056940;56,583630; 4,98220641;16,014235; 2,13523132; 1,4234875; 3,2028470; 0,00000000;0,71174377;33,45196;50,88968;36,29893;58,007117;   0;    67;28,358209; 61,194030;10,447761;   0;   100; 52,000000;32,000000; 1,0000000;15,000000;   2;    58; 46,551724;25,862069; 5,1724138;18,965517
02111000934; 65,384615;20,979021;13,6363636;  0,34965035; 4,89510490; 95,1048951; 72,02797;18,881119; 7,69230769; 1,048951049;144,7552; 1,048951049; 97,90210; 2,0979021;  3,1468531;  0,00000000;1,430070e+02;130,419580; 3,846153846;  5,24475524;  0,00000000; 0,000000000; 0,000000000;0,00000000; 5,244755245;0,000000000;100; 16,0839161; 1,0489510; 2,44755245;  0,00000000; 13,63636364; 10,839161; 84,96732;15,0326797; 75,49020;15,6862745; 0,653594771;8,49673203; 1,9607843; 1,6339869; 6,5359477; 84,96732026; 4,57516340;0,326797386;0,000000000; 0,00000000; 94,77124; 5,5555556; 86,92810; 9,47712418; 3,59477124;  8,1699346; 64,05228758;10,130718954;14,705882353; 2,941176471; 0,000000000; 92,48366; 7,84313725; 85,62092; 6,53594771;  0,6535948;45,09803922;40,522875817; 6,209150327; 86,27451; 5,88235294; 0,9803922;12,745098039;3,398693e+01; 51,63398693; 0,000000000; 0,980392157;0,000000000; 87,90850;12,0915033;33,660131;66,33987; 94,77124; 5,2287582; 5,8823529; 94,117647;30,065359;14,705882;35,29412; 6,535948;12,4183007; 0,98039216;25,490196; 1,63398693; 3,2679739; 4,2483660;65,0326797; 0,0000000;29,084967;20,261438;17,320261;18,627451; 8,496732; 3,5947712; 1,30718954;1,30718954;48,37356;0,5246590;19,412382;30,954879;63,06401; 5,981112; 0; 7,135362; 7,869885;15,949633; 7,030430; 5,771249; 7,450157; 7,555089; 8,184680; 6,086044; 5,561385; 5,456453; 5,246590; 4,826863; 3,1479538; 1,0493179;0,4197272;1,04931794;0,20986359;0,000000000;32,10913;19,727177;29,27597;0,2098636; 0,8394544;0,7345226; 0,9443861; 6,0860441;0,000000000;57,08290;42,91710; 97,16684; 2,83315845;91,08080; 4,826863;33,47324;61,38510; 1,04931794; 4,0923400;53,200420; 3,14795383;21,196222; 3,56768101; 4,1972718; 4,5120672; 0,83945435;0,10493179;44,80588;45,85519;41,76285;44,281217;NA;NA;NA;NA;NA;   4;   121; 36,363636;24,793388; 4,9586777;30,578512;   5;    89; 38,202247;23,595506; 8,9887640;23,595506
02111000935; 68,686869;16,161616;15,1515152;  0,00000000; 0,50505051; 98,9898990; 73,73737;15,656566; 5,05050505; 5,555555556;136,8687; 0,000000000; 93,93939; 6,0606061;  0,5050505;  0,00000000;1,363636e+02;122,222222; 4,040404040;  9,59595960;  0,00000000; 0,000000000; 0,000000000;0,00000000; 1,010101010;0,000000000;100; 16,6666667; 0,0000000; 0,50505051;  0,50505051;  2,52525253; 16,666667; 79,83193;20,1680672; 69,32773;13,0252101; 8,403361345;9,24369748; 2,9411765; 0,0000000; 3,7815126; 91,59663866; 1,68067227;0,000000000;0,000000000; 0,00000000; 87,81513;12,1848739; 81,51261;14,28571429; 4,20168067;  2,5210084; 59,24369748;10,504201681;26,470588235; 0,840336134; 0,000000000; 94,95798; 5,04201681; 78,57143;16,38655462;  0,0000000;19,32773109;69,747899160; 5,462184874; 84,03361;10,92436975; 1,2605042;13,865546218;2,352941e+01; 59,24369748; 0,000000000; 2,100840336;0,000000000; 88,65546;11,3445378;29,411765;70,58824; 95,79832; 4,2016807; 7,9831933; 92,016807;40,756303;14,705882;27,73109; 5,462185;10,5042017; 0,84033613;21,848739; 1,26050420; 3,7815126; 7,1428571;63,8655462; 1,6806723;39,075630;20,588235;11,764706;16,806723; 6,722689; 4,2016807; 0,00000000;0,84033613;55,74324;1,0135135;21,283784;23,310811;68,58108; 8,108108; 0; 7,263514; 9,290541; 6,756757; 7,432432; 8,445946; 9,797297; 9,628378; 8,783784; 5,743243; 5,574324; 5,574324; 3,547297; 4,222973; 3,8851351; 1,3513514;1,3513514;1,18243243;0,33783784;0,000000000;40,20270;20,608108;31,92568;0,3378378; 1,0135135;0,1689189; 2,3648649; 3,5472973;0,000000000;58,61486;41,55405; 99,66216; 0,33783784;89,52703; 6,925676;26,68919;67,90541; 2,02702703; 5,5743243;54,054054; 4,05405405;18,918919; 4,22297297; 3,7162162; 4,0540541; 0,00000000;0,00000000;49,83108;39,18919;43,24324;53,209459;   5;    72;11,111111; 66,666667;15,277778;   4;    85; 56,470588;14,117647; 7,0588235;17,647059;   2;    48; 54,166667;25,000000; 4,1666667;12,500000
02111000936; 68,345324;19,424460;12,2302158;  2,15827338; 0,71942446; 97,1223022; 79,85612;17,266187; 2,87769784; 0,000000000;135,2518; 0,000000000; 97,12230; 2,8776978;  0,0000000;  0,00000000;1,352518e+02;118,705036; 4,316546763;  0,71942446;  1,43884892; 0,000000000; 0,000000000;0,00000000;10,071942446;0,000000000;100; 15,8273381; 0,0000000; 0,00000000;  0,00000000;  7,91366906; 10,791367; 89,18919;10,8108108; 81,75676;18,2432432; 0,000000000;0,00000000; 1,3513514; 2,7027027; 2,7027027; 91,89189189; 1,35135135;0,000000000;0,000000000; 0,00000000; 97,97297; 2,0270270; 90,54054; 4,05405405; 5,40540541;  2,7027027; 81,75675676; 7,432432432; 4,054054054; 4,054054054; 0,000000000; 95,94595; 4,05405405; 91,21622; 4,72972973;  2,0270270;53,37837838;38,513513514; 2,027027027; 88,51351; 7,43243243; 2,0270270;27,702702703;4,189189e+01; 27,70270270; 0,000000000; 0,675675676;0,000000000; 95,27027; 4,7297297;29,054054;70,94595; 97,29730; 2,7027027;13,5135135; 86,486486;31,756757;12,837838;31,75676; 5,405405;13,5135135; 4,72972973;11,486486; 2,02702703; 1,3513514; 2,0270270;81,7567568; 1,3513514;31,756757;18,243243;18,918919;21,621622; 6,756757; 2,7027027; 0,00000000;0,00000000;63,40206;0,2577320;14,690722;22,164948;70,10309; 7,474227; 0; 9,020619; 8,505155; 4,639175; 7,731959; 9,278351;11,082474;11,855670; 7,474227; 6,443299; 3,608247; 5,412371; 2,577320; 4,639175; 3,3505155; 1,8041237;1,0309278;1,03092784;0,00000000;0,000000000;38,14433;19,329897;27,57732;0,2577320; 1,2886598;1,5463918; 1,8041237; 9,7938144;0,000000000;62,62887;37,11340; 97,68041; 2,31958763;86,08247; 9,536082;21,13402;71,39175; 3,09278351; 7,2164948;47,164948; 5,15463918;23,711340; 1,54639175; 2,5773196; 4,6391753; 0,25773196;0,00000000;52,31959;32,73196;38,65979;56,958763;   0;    24;20,833333; 70,833333; 8,333333;   0;    19; 84,210526; 5,263158; 0,0000000;10,526316;   0;    15; 73,333333; 6,666667; 0,0000000;20,000000
02111000937; 74,541284; 9,862385;15,4816514;  0,91743119;20,29816514; 78,7844037; 79,47248;12,614679; 6,30733945; 1,605504587;131,0780; 0,114678899; 97,24771; 2,7522936;  0,0000000; 90,36697248;4,094037e+01;121,903670; 2,752293578;  4,12844037;  1,14678899; 0,344036697; 0,000000000;0,22935780; 0,573394495;0,000000000;100; 12,3853211; 0,9174312; 0,45871560;  0,34403670;  3,21100917; 13,761468; 92,09354; 7,9064588; 82,85078;13,4743875; 1,224944321;2,33853007; 3,5634744; 0,8908686; 3,3407572; 89,64365256; 1,78173719;0,222717149;0,000000000; 0,44543430; 94,32071; 5,6792873; 86,74833;11,80400891; 1,44766147; 49,8886414; 33,96436526; 8,463251670; 6,681514477; 0,890868597; 0,111358575; 97,21604; 2,78396437; 89,08686; 8,12917595;  0,8908686;36,30289532;58,240534521; 1,781737194; 94,76615; 2,44988864;42,6503341; 5,679287305;9,799555e+00; 40,97995546; 0,000000000; 0,890868597;0,000000000; 95,21158; 4,7884187;30,734967;69,26503; 87,86192;12,1380846;38,8641425; 61,135857;31,514477;17,706013;29,51002; 7,906459;10,4677060; 2,89532294;55,790646; 0,55679287;12,5835189; 8,2405345;20,3786192; 2,3385301;24,387528;23,496659;18,374165;18,151448; 8,351893; 3,8975501; 1,67037862;1,44766147;48,25758;2,0075758;27,234848;23,106061;62,61364;14,280303; 0; 7,121212; 8,484848; 7,500000; 8,674242; 5,757576; 6,325758; 6,931818; 6,287879; 5,757576; 5,871212; 6,022727; 5,833333; 5,113636; 4,4696970; 3,2575758;2,8030303;2,27272727;0,98484848;0,378787879;34,01515;20,227273;34,54545;0,4166667; 2,8030303;1,2500000; 2,7272727; 2,8787879;0,151515152;52,12121;47,87879; 98,97727; 1,06060606;89,46970; 6,439394;26,93182;65,90909; 3,03030303; 4,4696970;51,363636; 3,33333333;21,931818; 3,75000000; 4,5833333; 2,8030303; 0,11363636;0,45454545;41,40152;46,47727;38,97727;55,909091;  50;  1501;43,904064; 37,908061;14,856762;  56;  1644; 35,401460;33,515815; 5,9002433;21,776156; 125;  1513; 36,549901;31,923331; 6,2128222;17,052214
02111000938; 59,668508;23,756906;16,5745856;  0,55248619; 2,20994475; 97,2375691; 67,95580;23,756906; 7,73480663; 0,552486188;147,5138; 1,657458564; 98,89503; 1,1049724; 10,4972376;  0,00000000;1,386740e+02;143,093923; 1,657458564;  1,65745856;  0,00000000; 0,552486188; 0,000000000;0,55248619; 0,000000000;0,000000000;100;  4,9723757; 0,0000000; 2,20994475;  0,55248619; 16,57458564; 23,204420; 94,05405; 5,9459459; 72,43243;25,4054054; 0,540540541;1,62162162; 0,5405405; 1,0810811; 2,1621622; 91,35135135; 3,78378378;0,000000000;0,000000000; 0,54054054; 95,67568; 4,3243243; 84,86486;14,59459459; 0,54054054; 21,6216216; 68,64864865; 5,405405405; 4,324324324; 0,000000000; 0,000000000; 97,83784; 2,16216216; 94,59459; 3,24324324;  0,5405405;41,08108108;54,594594595; 1,621621622; 96,75676; 1,08108108; 0,5405405;14,594594595;2,270270e+01; 60,00000000; 0,000000000; 1,621621622;0,540540541; 93,51351; 7,0270270;36,756757;63,24324; 94,05405; 5,9459459;10,2702703; 89,729730;23,783784;18,378378;29,72973;13,513514;12,4324324; 2,70270270;33,513514; 1,08108108; 5,9459459; 3,7837838;55,6756757; 0,5405405;21,621622;20,540541;24,324324;18,378378; 9,189189; 2,1621622; 1,08108108;1,62162162;48,42657;0,8741259;23,951049;25,000000;64,86014;10,139860; 0; 8,041958; 6,993007; 9,965035; 6,993007; 8,916084; 8,741259; 6,293706; 6,643357; 4,895105; 5,769231; 6,468531; 6,293706; 3,671329; 3,4965035; 2,9720280;1,9230769;0,87412587;0,52447552;0,524475524;32,34266;21,853147;33,04196;0,5244755; 1,5734266;0,5244755; 2,9720280; 1,9230769;0,349650350;54,37063;45,62937; 98,77622; 1,22377622;89,33566; 6,468531;30,06993;64,33566; 1,57342657; 5,0699301;47,727273; 3,49650350;26,223776; 3,67132867; 3,1468531; 4,5454545; 0,34965035;0,00000000;43,00699;46,15385;43,70629;47,727273;   8;   157;29,299363; 50,955414;14,649682;  12;   161; 41,614907;21,739130; 1,8633540;27,329193;   7;   131; 34,351145;24,427481; 8,3969466;27,480916
02111000939; 60,377358;25,786164;13,8364780;  0,00000000; 0,00000000;100,0000000; 63,52201;28,930818; 6,91823899; 0,628930818;151,5723; 0,000000000; 97,48428; 2,5157233;  0,0000000; 14,46540881;1,371069e+02;137,106918; 6,289308176;  3,14465409;  0,62893082; 0,000000000; 0,000000000;1,25786164; 3,144654088;0,000000000;100; 13,8364780; 0,6289308; 0,00000000;  0,62893082; 16,35220126; 20,754717; 90,24390; 9,1463415; 66,46341;29,2682927; 0,000000000;3,65853659; 1,2195122; 2,4390244; 3,0487805; 90,24390244; 3,04878049;0,000000000;0,000000000; 0,00000000; 92,68293; 7,3170732; 88,41463; 9,75609756; 1,82926829;  0,0000000; 75,00000000;14,024390244; 8,536585366; 2,439024390; 0,000000000; 97,56098; 2,43902439; 89,02439; 7,92682927;  0,6097561;37,19512195;55,487804878; 3,658536585; 95,73171; 1,82926829; 0,6097561;14,024390244;2,500000e+01; 55,48780488; 0,609756098; 3,658536585;0,000000000; 94,51220; 4,8780488;22,560976;77,43902; 95,73171; 4,2682927; 9,7560976; 89,634146;20,731707;15,243902;39,02439; 8,536585;14,0243902; 1,82926829;21,951220; 1,21951220; 6,7073171; 7,9268293;59,7560976; 3,0487805;27,439024;21,951220;14,024390;14,634146;14,634146; 5,4878049; 1,82926829;0,00000000;56,21053;0,4210526;17,684211;27,157895;64,21053; 8,421053; 0;10,105263;10,105263; 6,947368; 6,105263; 6,526316; 9,473684; 6,315789;10,736842; 4,631579; 5,894737; 4,842105; 4,842105; 4,842105; 3,1578947; 2,7368421;1,0526316;1,26315789;0,21052632;0,000000000;34,52632;20,631579;30,73684;1,0526316; 3,3684211;0,6315789; 3,1578947; 6,1052632;0,000000000;60,84211;39,15789; 99,15789; 0,84210526;87,78947; 6,315789;24,00000;68,42105; 1,89473684; 5,4736842;56,631579; 3,15789474;20,210526; 1,05263158; 1,8947368; 3,5789474; 0,21052632;0,21052632;46,73684;39,78947;33,26316;61,052632;   3;    89;17,977528; 68,539326;10,112360;   1;    76; 51,315789;23,684211; 2,6315789;21,052632;   2;    67; 52,238806;22,388060; 4,4776119;17,910448
02111000940; 78,854626;14,096916; 7,0484581;  0,44052863;33,92070485; 65,6387665; 81,05727;14,537445; 3,52422907; 1,321585903;134,3612; 0,440528634; 97,35683; 2,2026432;  0,0000000; 88,98678414;4,581498e+01;128,634361; 3,524229075;  0,88105727;  0,00000000; 0,000000000; 0,000000000;0,00000000; 1,762114537;0,000000000;100; 12,3348018; 1,7621145; 1,32158590;  0,00000000;  3,96475771; 14,537445; 96,12069; 3,8793103; 81,89655;15,0862069; 1,293103448;1,72413793; 4,7413793; 0,8620690; 3,4482759; 90,08620690; 0,86206897;0,000000000;0,000000000; 0,00000000; 96,98276; 3,0172414; 96,98276; 3,44827586; 0,00000000; 69,8275862; 22,84482759; 1,724137931; 5,603448276; 0,000000000; 0,000000000; 97,84483; 2,15517241; 94,82759; 3,44827586;  0,8620690;48,27586207;47,844827586; 0,862068966; 97,41379; 0,43103448; 0,0000000;11,637931034;2,284483e+01; 63,79310345; 0,000000000; 1,724137931;0,000000000; 95,68966; 4,7413793;36,206897;63,79310; 90,94828; 9,0517241;42,6724138; 57,327586;25,431034;17,241379;34,48276;11,206897;10,3448276; 1,29310345;58,189655; 1,72413793;13,7931034; 6,0344828;19,8275862; 0,8620690;21,551724;23,706897;20,689655;16,379310;10,775862; 3,4482759; 1,29310345;2,58620690;47,37589;1,2765957;25,957447;26,382979;63,26241;10,354610; 0; 7,375887;10,496454; 8,510638; 7,375887; 5,815603; 6,382979; 7,375887; 7,659574; 6,099291; 5,248227; 5,531915; 5,815603; 6,099291; 2,9787234; 3,4042553;2,6950355;0,70921986;0,56737589;0,000000000;32,90780;21,418440;36,31206;0,7092199; 4,3971631;1,1347518; 1,2765957; 1,4184397;0,000000000;53,19149;46,80851; 99,43262; 0,56737589;90,35461; 5,248227;27,09220;66,38298; 2,12765957; 4,3971631;50,921986; 3,40425532;24,964539; 2,69503546; 3,5460993; 2,5531915; 0,42553191;0,56737589;43,97163;44,53901;45,39007;49,929078;  24;   553;31,645570; 47,016275;16,998192;  18;   565; 39,469027;28,141593; 6,3716814;22,831858;  29;   502; 39,641434;27,290837; 9,3625498;17,928287
0211100933A; 66,189312;16,590988;17,1847712; 38,14180929;17,11491443; 44,7083479; 69,92665;15,543137;12,81872162; 1,676563046;113,6570; 0,069856794; 96,68180; 3,2832693;113,1330772;  0,00000000;5,937827e-01;107,858889; 1,606706252;  1,15263709;  2,68948655; 0,034928397; 0,000000000;0,20957038; 0,174641984;0,000000000;100;  4,7153336; 0,6985679; 3,24834090;  0,34928397;  0,83828152;  3,807195; 91,44205; 8,5579515; 76,44879;21,3274933; 1,078167116;1,14555256; 3,4366577; 5,0202156; 6,2668464; 80,99730458; 2,96495957;0,235849057;0,101078167; 0,97708895; 87,73585;12,2641509; 90,06065; 9,02964960; 0,94339623; 93,1940701;  5,35714286; 0,235849057; 1,145552561; 0,101078167; 0,033692722; 98,28167; 1,71832884; 86,65768;11,62398922; 39,3530997;18,36253369;39,588948787; 1,010781671; 95,85580; 2,42587601;45,7210243; 0,303234501;2,594340e+00; 51,17924528; 0,000000000; 0,168463612;0,000000000; 95,18194; 4,8180593;35,478437;64,55526; 90,97035; 9,0633423;38,0727763; 61,960916;14,993261;13,072776;33,96226;11,826146;20,4177898; 5,76145553;69,036388; 2,52695418;12,7695418;11,6239892; 1,4487871; 2,5943396;15,363881;21,159030;20,518868;19,373315;11,590296; 6,9407008; 2,72911051;2,35849057;49,20301;3,0175439;21,092732;28,932331;62,90727; 8,160401; 0; 9,002506; 9,734336;10,205514; 9,443609; 7,769424; 7,107769; 7,809524; 6,957393; 6,005013; 5,273183; 4,852130; 4,180451; 3,528822; 3,0375940; 2,2756892;1,5238095;0,86215539;0,36090226;0,080200501;29,75439;19,488722;42,86717;0,9523810; 3,2280702;0,8421053; 2,0050125; 0,8320802;0,000000000;50,03509;49,96491; 98,50627; 1,49373434;88,14035; 6,255639;31,86967;60,79198; 1,73433584; 5,0626566;46,135338; 4,20050125;26,195489; 4,00000000; 3,5689223; 2,6566416; 0,07017544;0,78195489;37,82456;48,99248;45,35338;49,012531; 219;  5764;52,532963; 28,174879;15,492713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0211100933B; 76,456656;14,448129; 9,0952155; 45,38133586;18,75888205; 35,8597821; 78,96731;12,032212; 8,52676457; 0,426338228;120,0853; 1,136901942; 96,92089; 3,0791094;121,1747987;  0,00000000;4,737091e-02;113,500711; 0,663192800;  0,52108006;  5,16342965; 0,000000000; 0,000000000;0,23685457; 0,047370914;0,000000000;100;  5,2581715; 2,0369493; 6,20558977;  0,28422549;  2,41591663;  3,979157; 94,79927; 5,2007299; 85,03650;14,1879562; 0,364963504;0,45620438; 1,7335766; 2,0072993;24,9543796; 68,93248175; 2,00729927;0,045620438;0,045620438; 0,27372263; 91,28650; 8,7591241; 95,43796; 3,87773723; 0,72992701; 87,6824818;  9,67153285; 0,136861314; 2,326642336; 0,136861314; 0,000000000; 99,08759; 0,91240876; 92,42701; 6,66058394; 46,5784672;22,94708029;29,470802920; 0,091240876; 97,03467; 2,05291971;53,4215328; 2,052919708;4,425182e+00; 39,82664234; 0,182481752; 0,091240876;0,000000000; 97,17153; 2,8284672;53,421533;46,57847; 93,79562; 6,2043796;50,9124088; 49,133212;17,153285;18,339416;36,40511; 9,671533;15,0547445; 3,42153285;75,729927; 2,23540146;11,7244526; 7,5273723; 1,6879562; 1,1405109;13,868613;21,395985;19,160584;24,270073;11,815693; 5,6569343; 2,18978102;1,64233577;49,73111;2,5275612;19,212154;29,026620;64,33181; 6,641570; 0; 9,263243;10,043022; 9,720355; 8,954020; 7,192794; 6,399570; 7,609572; 8,685130; 7,044905; 6,278570; 5,337456; 3,697230; 3,146007; 2,3662275; 1,6402259;1,2100027;0,86044636;0,44366765;0,134444743;29,47029;20,449045;41,27454;0,7125571; 2,7292283;0,8873353; 2,0570046; 0,8604464;0,026888949;49,95967;50,04033; 98,02366; 1,97633773;87,95375; 6,292014;33,69185;59,74724; 0,80666846; 5,7004571;34,296854; 3,91234203;26,902393; 3,95267545; 6,5877924;10,6211347; 1,03522452;0,45711213;38,22264;49,07233;58,38935;34,444743; 167;  5563;41,308646; 38,971778;16,717598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
