id_circuito_elec;province;vi_calidad_insuficiente;vi_serv_basicos_insuficiente;vi_nho_2mas;vi_urbano;vi_rural_agrupado;vi_rural_disperso;ho_necesidad_basica_insatisfecha;ho_suelo_cemento;ho_suelo_ladrillo;ho_techo_chapa_metal;ho_techo_chapa_pastico;ho_techo_chapa_carton;ho_techo_chapa_barro;ho_agua_fuera_vivienda;ho_agua_fuera_terreno;ho_sin_aseo;ho_refri_carbon;ho_compu;ho_celu;ho_fijo;ho_fhacinamiento;ho_3omas_por_cuarto;ho_prop_vivienda_terreno;ho_prop_vivienda;ho_inquilino;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8mas;per_ocupado;per_desocupado;per_inactivo;per_edad_0_14;per_edad_15_65;per_edad_65mas;per_edad_0_4;per_edad_5_9;per_edad_10_14;per_edad_14_19;per_edad_20_24;per_edad_25_29;per_edad_30_34;per_edad_35_39;per_edad_40_44;per_edad_45_49;per_edad_50_54;per_edad_55_59;per_edad_60_64;per_edad_65_69;per_edad_70_74;per_edad_75_79;per_edad_80_84;per_edad_85_89;per_edad_90_94;per_edad_95mas;per_nietos_hogar;per_servicio_domestico_interno;per_hombre;per_mujer;per_inmigrante;per_sabe_leer;per_nunca_asiste;per_estud_primario;per_estud_egb;per_estud_secundara;per_estud_polimodal;per_estud_superior;per_estud_universitario;per_estud_postuniversitario;per_estud_especial;per_estud_completos;per_compu;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres19_blanco;pres19_validos;pres19_cand_FdT;pres19_cand_JxC;pres19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
0206100635A;Buenos Aires;36,1913958; 66,9119606; 9,9427278; 99,8729903;0,000000e+00;1,270097e-01;15,9894294;45,4648784; 3,006365083; 35,52511935; 6,84246420;1,329847693;0,281313935;22,19538531; 2,835871789; 3,54057740; 0,429074790; 92,79382;30,674585; 85,29779;44,1861787; 7,03853148;72,024892; 5,81097977; 8,4649920; 9,899977;15,810411;20,817231;21,016140;13,966242;12,5227324;2,64832917;3,31609457;46,63842;3,4523377;22,136449;29,493781;64,73281; 5,774146;0;10,111794; 9,358354;10,023633;10,282188; 9,330202; 8,213008; 7,917411; 6,900230; 5,940836; 5,021447; 4,371726; 3,695335; 3,060431; 2,3188449; 1,5513294;1,0134760;0,53563094;0,25485068;0,080011261;4,3354250;0,013335210;49,79293;50,20707; 8,06409791; 6,967647; 3,22712085;47,130337; 4,26948978;24,005601;5,17406153; 2,8826279; 2,0395463;0,03481972;0,41783658;36,86000;38,51653;2112; 69629;72,428155; 12,565167;11,973459;1018; 72436;73,324038; 15,282456; 9,988127;2110; 71053; 14,712961;57,633034; 6,0884129;18,595978;4685; 67895; 11,796156;59,204654; 7,1654761;14,933353
0206100635B;Buenos Aires;30,9618746; 89,3161459;14,7968101;100,0000000;0,000000e+00;0,000000e+00;14,3238760;38,5768758; 1,594174799; 27,64600702; 5,88552102;0,644132790;0,086171611;20,97417006; 2,947069088; 3,35207566; 0,269286284; 94,78662;36,164071; 84,21336;54,0209828; 6,18281307;67,982938; 5,92214395;12,1954372; 9,478877;15,373015;19,026692;20,422672;14,285099;14,9270773;2,60884552;3,87772248;48,90753;3,1105796;21,949355;28,068393;65,09063; 6,840981;0; 9,556185; 9,067427; 9,444781; 9,792646; 8,993157; 8,243910; 7,991066; 6,797294; 5,821961; 5,214699; 4,606345; 4,198955; 3,431140; 2,6076224; 1,8518215;1,2522049;0,70282934;0,30090052;0,104304898;5,4123866;0,018021265;49,42687;50,57368; 9,45406489; 6,692989; 3,34758652;44,147185; 4,16236614;27,091422;4,79092602; 3,1111257; 2,6747926;0,07481556;0,44124795;37,55086;44,35852;2159; 81827;71,080450; 13,649529;12,631527;1011; 84894;71,800127; 16,465239;10,543737;2410; 82470; 16,168304;54,598036; 6,7066812;19,604705;4389; 76320; 13,571803;56,459644; 7,7004717;16,517296
0206100635C;Buenos Aires;41,8410527; 86,0529824;13,3557475;100,0000000;0,000000e+00;0,000000e+00;21,0409647;49,5788260; 4,100904416; 34,25252704; 7,89590353;2,287639652;0,177336407;29,02996985; 4,619613407; 3,89696755; 0,434474198; 93,06615;29,003369; 85,81309;42,6538393; 7,61216528;69,023763; 6,47277886; 8,6628835; 7,532364;13,513034;18,793226;22,269019;16,000177;15,7120057;2,59354495;3,59106225;49,06637;3,3630382;19,853582;29,618050;65,17453; 5,207425;0;10,225292; 9,434373; 9,958384; 9,915897; 9,738321; 8,435376; 8,051900; 6,897115; 5,608332; 4,902388; 4,394718; 3,965487; 3,264990; 2,3476991; 1,3606850;0,8388531;0,39001220;0,17430713;0,077348789;5,2510023;0,006536517;49,78212;50,21788; 8,42230260; 7,045276; 3,59726338;48,122930; 4,56793620;23,240587;4,97320028; 2,4708036; 1,5513334;0,05011330;0,39436988;36,73850;38,12533;1293; 42058;74,946502; 10,846926;11,132246; 737; 44740;75,981225; 12,646401; 9,725078;1236; 36217; 12,612861;60,397051; 6,1738962;17,403429;2414; 36810; 10,000000;62,694920; 6,5091008;14,237979
0206100635D;Buenos Aires;46,6750235; 75,9197744; 8,4487621; 99,5782671;0,000000e+00;4,217329e-01;21,5813351;54,1531648; 3,942536185; 49,45452582; 6,20004321;1,501404191;0,469863901;28,86692590; 4,806653705; 4,08295528; 0,637286671; 90,76474;25,783107; 86,49276;38,7016634; 9,57010153;74,762368; 5,43853964; 6,6915100; 9,003024;13,604450;18,211277;19,404839;13,788075;18,8701663;3,10542234;4,01814647;44,30315;3,0483154;19,686489;35,001710;61,59754; 3,400752;0;11,618579;11,527840;11,855290;10,874254; 8,797770; 7,836459; 7,720733; 6,822545; 5,695537; 4,959102; 3,740038; 3,074617; 2,077799; 1,4360485; 0,8955577;0,5773125;0,29720418;0,14465690;0,043397070;3,6940112;0,023671129;50,16438;49,83562; 7,46692617; 8,020568; 3,54803924;47,452723; 5,02616975;23,568554;4,51592541; 1,7424581; 1,2900765;0,03550669;0,38531338;33,13564;36,89014; 944; 32182;76,092225; 10,176496;10,797962; 570; 33003;76,259734; 12,168591; 9,844560; 877; 21888; 11,805556;61,440058; 5,4778874;17,269737;1579; 24411;  9,413789;63,803203; 6,4438163;13,870796
0206100635E;Buenos Aires;52,0377996; 82,9849013; 8,3465315;100,0000000;0,000000e+00;0,000000e+00;23,0426885;59,4641235; 4,118982743; 45,80835604; 6,93460490;1,634877384;0,522252498;32,31153497; 5,930971844; 4,94550409; 0,417801998; 90,03633;24,414169; 85,74024;39,5594914; 9,75476839;74,073569; 6,54405086; 6,9346049; 8,928247;12,179837;16,934605;19,000908;13,528610;22,8292461;2,92915531;3,67393279;45,87022;3,0449970;18,612774;35,006075;61,59095; 3,402977;0;11,883841;11,458605;11,662544;10,998655; 8,881151; 8,203159; 7,768159; 6,757138; 5,469496; 4,480170; 3,789161; 3,031980; 2,212965; 1,4221557; 0,9405103;0,6063959;0,26034887;0,13451358;0,032543608;4,1286991;0,017356591;50,25601;49,74399;10,33476525; 8,091426; 4,00394862;47,781611; 5,71574243;22,215352;4,83706500; 1,5024299; 1,0327172;0,04230669;0,38835373;32,54686;35,71878;1097; 33466;76,674834;  9,552979;10,494233; 648; 35727;76,992191; 11,565483; 9,628572;1103; 31117; 10,376964;63,524761; 5,2029437;17,350644;1968; 29466;  8,026200;65,258264; 5,6573678;14,379285
02062000259;Buenos Aires; 2,7365129;  9,5908262; 4,2741725;100,0000000;0,000000e+00;0,000000e+00; 3,2027593; 4,0404040; 0,024636610; 16,99926090; 1,79847253;0,049273220;0,000000000; 0,76373491; 0,024636610; 1,45355999; 0,000000000; 99,23627;57,083025; 82,31091;84,9223947; 1,01010101;73,712737; 1,08401084;16,5065287;18,576004;27,765459;21,975856;19,216556; 7,908352; 3,5230352;0,54200542;0,51736881;52,01537;3,5525192;27,472246;17,309991;65,76430;16,925705;0; 5,636208; 6,029035; 5,644748; 6,609735; 7,198975; 7,190436; 7,651580; 6,840307; 5,892400; 6,413322; 6,327925; 6,327925; 5,328779; 4,8847139; 3,8514091;3,6635354;2,73270709;1,28095645;0,435525192;2,6985482;0,034158839;46,98548;53,01452; 6,16567037; 4,099061; 0,99060632;30,341588; 1,52860803;36,652434;3,52690009; 8,2749787;10,9906063;0,22203245;0,40136635;48,72758;60,22203; 205;  7315;45,632262; 32,303486;19,261791; 116;  7631;46,704233; 38,212554;13,563098; 165;  7742; 36,644278;29,863084; 8,9124257;22,448980; 232;  7269; 32,562939;30,980878;13,1517403;20,112808
02062000260;Buenos Aires; 3,3356444; 14,9757338; 3,5821585;100,0000000;0,000000e+00;0,000000e+00; 2,0295610; 5,5665858; 0,066181337; 14,58195456; 1,35304066;0,110302228;0,029413927; 1,22803147; 0,036767409; 0,50003677; 0,000000000; 99,03669;61,078020; 84,24884;83,6385028; 1,01478050;72,020001; 3,27229943;17,8027796;20,104419;28,641812;21,472167;17,736598; 7,500552; 2,9266858;0,83829693;0,77946908;52,68245;3,1357980;26,255488;18,300382;65,79200;15,907615;0; 6,193656; 6,204048; 5,905277; 6,258606; 6,983451; 7,534229; 8,261672; 7,113351; 6,281988; 5,985815; 6,149489; 5,757190; 5,466213; 4,2243641; 3,8398587;3,3228547;2,47330545;1,51204178;0,418279598;2,5824219;0,046764179;46,85771;53,14229; 5,26876413; 4,060690; 0,95346964;26,507495; 1,69650048;32,719337;3,38520693;10,1010626;15,9803590;0,70406069;0,37151542;48,64774;63,46938; 538; 25764;44,550536; 34,408477;18,952802; 356; 28196;45,428430; 40,516385;12,792595; 406; 26249; 38,900530;28,938245; 9,2536859;21,360814; 768; 25646; 33,705061;28,714029;12,9142946;21,671996
02062000261;Buenos Aires; 6,2226189; 41,3759533; 7,1718319;100,0000000;0,000000e+00;0,000000e+00; 3,8575448;10,9951133; 0,177698801; 21,66444543; 3,33185251;0,318377018;0,014808233; 2,69509847; 0,155486450; 0,76262402; 0,014808233; 98,37850;51,347549; 82,14127;78,5132534; 2,05094032;74,115208; 3,81312009;13,1052865;16,711091;24,626092;21,775507;19,768992; 9,506886; 4,7460388;1,41418629;1,45120687;49,72666;3,8196185;26,152451;21,805247;64,99797;13,194395;0; 7,075843; 7,319344; 7,412447; 7,691757; 7,694144; 7,240564; 7,741889; 6,701043; 5,958605; 5,851178; 5,901311; 5,328368; 4,889112; 3,9580797; 3,3946860;2,7477381;1,89548569;0,88806130;0,250662465;3,5450834;0,019098093;47,52799;52,47201; 6,10661510; 4,920146; 1,48010217;35,796987; 2,59256607;32,999117;4,17293323; 6,1018406; 7,5891045;0,21724080;0,55623195;43,95426;56,66882; 584; 25133;53,941034; 26,654200;17,081128; 473; 26834;53,719162; 31,896102;12,622047; 472; 25208; 30,894954;35,643447; 8,0410981;23,548080; 826; 23094; 25,941803;37,555209;11,0548194;21,871482
02062000262;Buenos Aires;17,7014826; 58,0704492; 8,3101104;100,0000000;0,000000e+00;0,000000e+00; 9,8244747;26,8380717; 0,499381953; 38,58096415; 3,71322621;0,326328801;0,044499382; 6,19035847; 0,543881335; 2,04697157; 0,039555006; 96,43016;41,478368; 81,04821;65,0482077; 4,86032138;70,665019; 9,56242274;10,0123609;13,003708;20,217553;21,142151;20,014833;12,019778; 7,6390606;2,53152040;3,43139679;46,71456;3,9240400;24,656191;26,471165;64,03524; 9,493600;0; 9,011848; 8,614122; 8,845195; 8,773773; 8,625326; 7,731843; 7,684228; 6,650702; 5,618575; 5,363695; 5,034591; 4,527631; 4,023471; 3,0781727; 2,5866174;1,9270089;1,21278324;0,51116153;0,142845139;5,1788365;0,016805310;48,72560;51,27300; 6,45183878; 6,402823; 2,46617931;42,213539; 3,65795591;28,720276;4,88754446; 3,3568608; 3,9436462;0,08262611;0,48875445;39,77537;46,61653;1085; 42601;65,895167; 18,105209;13,452736; 648; 43944;66,156927; 21,868742;10,499727;1049; 45662; 20,978056;48,931278; 6,0772634;21,716088;1626; 35195; 16,863191;50,441824; 8,0750107;20,000000
02062000263;Buenos Aires; 3,3966842; 42,3237633; 5,5937458;100,0000000;0,000000e+00;0,000000e+00; 2,4081274; 5,9701493; 0,050169321; 20,34365985; 2,39558510;0,062711652;0,000000000; 1,53016430; 0,062711652; 0,28847360; 0,025084661; 98,95899;55,274050; 81,42481;84,0336134; 1,37965634;73,272294; 3,17320958;14,3985953;18,010786;26,614825;22,124671;18,311802; 8,867428; 3,6498181;1,16643672;1,24169071;49,42724;3,2912758;27,687391;19,278659;64,85432;15,867021;0; 6,134307; 6,769320; 6,375031; 6,420686; 7,043247; 7,371130; 7,740516; 6,748568; 5,806425; 5,544949; 6,399934; 5,964140; 5,810575; 4,6194073; 3,5319997;3,3659832;2,42799037;1,36963559;0,498049307;3,1584627;0,037353698;47,54296;52,46119; 6,47464099; 4,287374; 0,99609861;31,837802; 2,27857558;33,406657;3,79762596; 7,8484270;11,4426828;0,34448410;0,36108575;47,36864;58,03520; 467; 15637;49,606702; 29,366247;18,040545; 241; 15999;50,571911; 35,183449;12,738296; 291; 16348; 33,924639;32,566675; 8,7717152;22,956937; 666; 15412; 28,588113;32,786141;12,2826369;22,021801
02062000264;Buenos Aires; 2,4653740; 31,4958449; 4,1274238;100,0000000;0,000000e+00;0,000000e+00; 2,3765514; 4,9115395; 0,026406126; 14,12727753; 0,84499604;0,079218379;0,000000000; 1,32030631; 0,105624505; 0,31687351; 0,026406126; 99,41907;60,390811; 81,64774;87,9852126; 1,47874307;74,966992; 3,01029839;14,7610246;22,181146;29,205176;20,755215;16,371798; 7,657777; 2,2445207;0,76577766;0,81858991;50,77834;3,1133607;28,459555;17,610543;63,73794;18,661064;0; 6,064368; 5,902015; 5,644160; 5,539108; 6,303123; 7,048037; 7,764301; 7,124439; 6,140770; 6,016617; 6,007067; 6,255372; 5,529558; 4,6413905; 4,1734314;3,9060262;3,24706332;2,02463948;0,544360615;2,0628402;0,085951676;46,04145;53,95855; 5,74921211; 4,479037; 1,36567663;26,148410; 1,97688855;33,186897;2,81730494; 9,9035431;16,1971158;0,73536434;0,33425652;49,97612;62,51552; 168;  5859;40,621266; 36,183649;20,327701;  73;  6235;42,710505; 42,101043;14,017642;  80;  5851; 41,616818;28,730132; 8,9215519;19,364211; 235;  5826; 37,384140;27,720563;14,6755922;16,186062
02062000265;Buenos Aires; 6,4902537; 29,6743983; 6,4358053;100,0000000;0,000000e+00;0,000000e+00; 3,5935316; 9,9321222; 0,119784388; 21,33160311; 1,64703534;0,109802356;0,019964065; 3,12437612; 0,199640647; 0,53902975; 0,039928129; 98,78219;55,290477; 82,44161;82,7410661; 1,63705330;73,906967; 4,70153723;12,9566780;18,546616;26,502296;21,171891;18,446796; 8,474745; 4,5518067;1,03813136;1,26771811;50,70240;3,4587217;26,907457;19,687084;64,86019;15,452730;0; 6,611185; 6,537949; 6,534621; 6,987350; 7,533289; 7,173768; 7,533289; 6,731025; 5,932091; 5,808921; 6,201731; 5,665779; 5,292943; 4,2143808; 3,6884154;3,1358189;2,48668442;1,38814913;0,432756325;3,1358189;0,039946738;47,27696;52,72304; 6,17509987; 4,397470; 1,25166445;32,230360; 2,02729694;32,416778;4,09454061; 7,6664447;11,4680426;0,48601864;0,43941411;46,86751;57,89281; 475; 18895;52,278381; 28,531358;16,676369; 271; 19231;52,727367; 34,043991;11,819458; 372; 20709; 33,062920;36,288570; 8,5614950;20,290695;1293; 18623; 27,063309;35,730011;11,4052516;18,858401
02062000271;Buenos Aires; 1,4320988;  8,2633745; 4,4444444;100,0000000;0,000000e+00;0,000000e+00; 1,6888194; 2,6583268; 0,031274433; 12,21266615; 1,21970289;0,015637217;0,000000000; 0,87568413; 0,031274433; 0,28146990; 0,000000000; 99,28069;58,467553; 81,70446;86,4112588; 0,54730258;71,931196; 1,12587959;18,9053948;18,702111;29,085223;21,704457;18,217357; 8,053167; 2,8928851;0,86004691;0,48475371;52,90842;3,1262061;27,441142;17,527706;64,39323;18,073551;0; 5,993273; 5,838893; 5,695540; 6,136627; 6,307548; 7,305508; 7,625296; 7,184209; 6,230358; 6,384738; 5,938138; 5,827866; 5,458455; 4,9456911; 4,1958428;3,8650273;2,88360809;1,64305012;0,435573689;2,3377626;0,049622319;47,04747;52,95253; 7,28896730; 4,008381; 0,78292992;27,799526; 1,54380548;36,659867;3,20339637; 8,9154766;13,0616971;0,41903292;0,28119314;49,20880;62,56272; 228;  9754;44,145991; 34,877999;18,638507; 160; 10242;44,356571; 41,398164;12,683070; 138; 10133; 41,202013;28,540413; 8,5660713;20,329616; 197;  9040; 36,471239;29,314159;12,9756637;19,059735
02062000272;Buenos Aires; 5,5099857;  7,1504993; 5,3138374;100,0000000;0,000000e+00;0,000000e+00; 4,7882736; 8,8110749; 0,374592834; 14,16938111; 1,31921824;0,114006515;0,000000000; 3,42019544; 0,635179153; 0,83061889; 0,000000000; 97,62215;53,469055; 83,40391;74,6254072; 1,97068404;65,879479; 2,75244300;23,8436482;19,674267;27,752443;21,123779;17,638436; 8,371336; 3,5993485;1,10749186;0,74918567;52,81038;2,9683973;25,891648;19,142212;64,91535;15,942438;0; 6,602709; 6,337472; 6,207675; 6,433409; 7,234763; 7,590293; 8,081264; 7,319413; 6,422122; 5,457111; 5,829571; 5,474041; 5,073363; 4,2099323; 3,7641084;3,1884876;2,77088036;1,47291196;0,411963883;2,4943567;0,039503386;47,16140;52,83296;12,04853273; 4,170429; 0,97065463;30,694131; 1,69300226;36,918736;2,68058691; 7,2573363;11,0778781;0,37810384;0,32731377;47,84424;58,48758; 286; 13140;46,423135; 32,968037;18,432268; 183; 13648;46,798066; 38,958089;12,902989; 214; 13796; 39,069295;31,704842; 8,0748043;19,599884; 489; 13238; 34,884424;30,941230;11,5576371;18,922798
02062000273;Buenos Aires;19,0940979; 44,5732296;10,3756799;100,0000000;0,000000e+00;0,000000e+00; 9,9260173;23,3001585; 1,541307028; 31,32376255; 2,63343315;0,308261406;0,052844812; 8,15131231; 0,968821561; 2,95930949; 0,162938172; 95,65351;41,249780; 83,45517;57,0019376; 4,76043685;65,963537;11,31319359;14,0082790;15,730139;21,961423;20,732781;19,200282;11,018143; 6,6011978;2,17104104;2,58939581;49,28845;3,4789976;24,963264;23,965104;65,65218;10,382716;0; 8,160023; 7,876726; 7,928355; 8,628655; 8,751771; 8,169290; 7,590781; 6,540992; 5,738757; 5,606376; 5,524299; 4,986828; 4,114431; 3,1228902; 2,6118958;2,2187215;1,48929692;0,67117648;0,229020771;4,6346920;0,019857292;48,57623;51,42377;10,76265240; 5,970426; 2,13399701;41,223739; 2,84885953;31,199778;3,94233442; 3,6457989; 5,0013900;0,10458174;0,48054647;41,37333;46,77319;1052; 39724;61,491793; 22,200685;13,659249; 587; 43218;61,620158; 26,465824;10,555787; 856; 41885; 26,386535;45,264414; 6,1788230;20,126537;1807; 40797; 23,688016;45,848959; 7,7628257;18,270951
02062000274;Buenos Aires; 6,2318560; 40,7393071; 7,9736791;100,0000000;0,000000e+00;0,000000e+00; 4,5071074;11,3948919; 0,138680227; 20,98694095; 2,01664163;0,138680227;0,000000000; 3,68080435; 0,196463654; 1,12099850; 0,017335028; 98,19716;49,607073; 80,97770;75,1935745; 2,26511037;71,813244; 2,81983127;16,1273547;16,485612;24,396163;21,888362;19,484572; 9,846296; 4,8711430;1,50236912;1,53126083;51,03731;3,4953506;26,988478;19,905161;66,15419;13,940651;0; 6,714704; 6,555403; 6,636906; 7,401919; 7,683473; 7,498240; 7,685326; 6,977735; 6,220131; 5,677398; 5,984885; 5,738525; 5,286556; 4,1566332; 3,5083170;3,0285630;1,98199533;0,91505205;0,281554477;3,9843663;0,025932649;47,89205;52,10795; 6,72581780; 4,662320; 1,54114030;35,716667; 2,31171044;33,701330;4,23628348; 6,0775016; 7,9076057;0,23709851;0,39825140;44,79309;54,62527; 892; 34261;52,459064; 27,459794;17,477598; 489; 33111;52,843466; 33,336353;12,343330; 543; 35488; 33,236587;36,575744; 7,4616772;21,195897; 946; 32992; 29,067653;38,333535;10,4085839;19,322866
02062000275;Buenos Aires; 3,9445210; 33,5530199; 3,0395436;100,0000000;0,000000e+00;0,000000e+00; 2,4735650; 6,2972054; 0,103851964; 14,78474320; 1,77492447;0,066087613;0,028323263; 1,78436556; 0,236027190; 0,52870091; 0,009441088; 98,98980;57,231873; 82,77002;82,6283988; 1,16125378;71,978852; 1,73716012;18,5045317;19,684668;27,520770;21,582326;18,136329; 7,845544; 3,3327039;0,97243202;0,92522659;51,88134;3,1850667;26,978429;18,242339;65,74748;16,010182;0; 6,151486; 6,128643; 5,962210; 6,618151; 7,120713; 7,270829; 8,014881; 7,019548; 6,363607; 6,014424; 6,122116; 5,900206; 5,306269; 4,4447345; 3,6321509;3,4200307;2,61071044;1,34451588;0,489508207;2,9370492;0,035897269;46,95036;53,04964; 6,45171817; 3,834481; 1,06386450;30,277714; 1,98087655;32,846001;4,00091375; 7,9757204;13,6409620;0,57435630;0,32307542;47,82822;60,00065; 403; 20811;45,605689; 33,386190;19,071645; 260; 21752;46,133689; 39,610151;13,060868; 288; 21469; 39,577996;29,903582; 8,3748661;20,802087; 722; 21255; 35,535168;29,470713;12,4817690;19,115502
02062000276;Buenos Aires; 1,0981253; 10,4008158; 2,5413758;100,0000000;0,000000e+00;0,000000e+00; 1,1581258; 1,5668761; 0,007569450;  8,12958898; 1,18840360;0,022708349;0,007569450; 0,75694497; 0,045416698; 0,14381954; 0,007569450; 99,41715;63,772614; 84,84596;87,1773522; 0,46173643;71,114980; 2,18000151;20,1044584;23,109530;30,898494;20,778139;16,577095; 5,957157; 1,9150708;0,41631973;0,35576414;54,98163;2,8323003;26,586892;15,544651;66,23049;18,224862;0; 5,512511; 5,162420; 4,866850; 5,409206; 6,562787; 7,518365; 8,350551; 7,211318; 6,450872; 6,539830; 6,419307; 6,201217; 5,567034; 4,8180670; 3,8997934;4,0059688;3,25700184;1,65289256;0,462006428;2,0230716;0,057392103;46,44456;53,55544; 5,39772727; 3,500918; 0,73174931;23,272498; 1,33149679;33,769513;3,01595500;10,5974518;19,1373967;1,02444904;0,24678604;51,07610;66,48014; 547; 23572;39,046326; 38,588155;20,044969; 301; 25241;40,018224; 46,269958;12,519314; 242; 22894; 45,583996;25,840832; 8,9106316;18,607495; 467; 22876; 40,085679;26,363875;13,0573527;18,451652
02063000460;Buenos Aires; 0,5256242;  0,5913272; 1,8396846;100,0000000;0,000000e+00;0,000000e+00; 2,8037383; 0,5607477; 0,062305296; 15,82554517; 0,31152648;0,000000000;0,000000000; 0,31152648; 0,000000000; 0,00000000; 0,000000000; 98,87850;81,121495; 92,71028;59,5015576; 0,18691589;40,996885; 2,30529595;51,4018692;44,423676;34,704050;11,838006; 6,604361; 1,433022; 0,7476636;0,12461059;0,12461059;51,47768;3,8902292;29,825090; 7,388420;76,65862;15,922799;0; 2,925211; 2,201448; 2,261761; 8,202654;21,019300;14,053076; 8,564536; 5,518697; 3,407720; 4,252111; 3,950543; 3,799759; 3,890229; 3,7696019; 3,8902292;3,1966224;2,59348613;1,26658625;0,904704463;0,7237636;0,271411339;46,20024;53,76960; 3,52834741; 2,231604; 1,20627262; 9,137515; 0,48250905;14,143546;1,32689988; 8,6851628;57,8106152;3,37756333;0,06031363;39,59590;76,83957;  16;  1504;36,103723; 44,547872;18,284574;  18;  1595;38,369906; 49,404389;11,097179;  34;  1551; 50,354610;24,693746;13,8620245; 8,897485;  47;  1487; 44,720915;22,730330;21,4525891; 7,935440
02063000461;Buenos Aires; 3,7788018;  1,0138249; 2,6728111;100,0000000;0,000000e+00;0,000000e+00; 9,5902354; 0,4359198; 0,000000000;  6,97471665; 0,34873583;0,000000000;0,000000000; 4,35919791; 0,000000000; 0,00000000; 0,000000000; 97,64603;78,639930; 91,97908;62,6852659; 0,52310375;35,135135; 5,57977332;53,6181343;47,253705;32,345248;12,728858; 5,579773; 1,743679; 0,2615519;0,00000000;0,17436792;48,15993;4,1344843;37,619264; 7,042254;77,55566;15,402090;0; 3,225806; 2,044525; 1,771922; 9,041345;23,989096;14,084507; 7,678328; 4,861427; 3,680145; 3,498410; 3,271240; 3,589278; 3,816447; 3,5892776; 3,6801454;2,5442980;2,86233530;1,77192185;0,590640618;0,5452067;0,272603362;41,48114;58,47342; 4,95229441; 1,544752; 0,18173557; 5,860972; 0,36347115;13,993639;2,31712858; 9,6774194;60,4270786;3,27124035;0,13630168;38,48251;80,91776;  24;  1229;33,930024; 47,355574;16,761595;   8;  1309;35,905271; 52,711994;10,771581;  16;  1244; 56,511254;20,257235;12,9421222; 9,003215;  30;  1194; 49,832496;19,765494;18,6767169; 9,212730
02063000462;Buenos Aires; 0,4123711;  0,2061856; 2,2680412;100,0000000;0,000000e+00;0,000000e+00; 0,7000000; 0,2000000; 0,000000000;  5,40000000; 0,20000000;0,000000000;0,000000000; 0,20000000; 0,000000000; 0,00000000; 0,000000000; 99,50000;78,600000; 90,70000;70,5000000; 0,00000000;45,900000; 7,00000000;40,8000000;38,400000;39,400000;13,000000; 6,700000; 1,400000; 0,8000000;0,10000000;0,10000000;52,18264;3,2614150;36,628199; 7,425991;70,59709;21,976919;0; 2,558956; 2,458605; 2,408430; 6,573006;16,859007;12,092323; 7,877572; 5,368791; 4,014049; 3,712995; 3,863522; 4,816859; 5,418966; 4,5659809; 4,1144004;4,6161565;4,61615655;2,96036126;0,852985449;1,0536879;0,551931761;42,95033;57,04967; 3,11088811; 2,057200; 0,20070246; 7,676869; 0,40140492;15,905670;1,60561967; 9,2824887;57,5514300;3,76317110;0,15052684;47,81736;78,67536;  21;  1294;30,834621; 51,777434;15,765070;  13;  1358;31,958763; 57,584683; 9,499264;  19;  1361; 57,898604;19,985305;12,7847171; 7,935342;  31;  1284; 49,688474;18,691589;17,9127726;11,292835
02063000463;Buenos Aires; 0,4662005;  0,6993007; 1,8648019;100,0000000;0,000000e+00;0,000000e+00; 1,1376564; 0,2275313; 0,000000000; 11,60409556; 0,22753129;0,000000000;0,000000000; 0,22753129; 0,000000000; 0,11376564; 0,000000000; 99,65870;78,498294; 90,78498;70,7622298; 0,11376564;49,829352; 2,50284414;40,3868032;41,410694;36,860068;12,969283; 6,484642; 1,251422; 0,7963595;0,22753129;0,00000000;51,64529;3,0674847;32,236475; 8,421640;70,10597;21,472393;0; 3,179030; 2,565533; 2,732850; 6,302287;15,504741;11,377579; 8,198550; 6,469604; 4,461796; 4,294479; 3,904071; 4,796431; 4,796431; 4,7964306; 4,6291132;4,4617959;3,84829894;2,78862242;0,613496933;0,9481316;0,223089794;42,61015;57,38985; 3,01171221; 2,398215; 0,16731735; 9,202454; 0,55772448;15,560513;1,33853876;10,4294479;54,2108199;4,23870608;0,22308979;48,41049;75,96207;  11;   558;27,060932; 52,867384;18,100358;  10;   872;31,077982; 58,142202; 9,633028;  11;   871; 56,257176;16,647532;15,2698048;10,562572;   7;   796; 50,753769;17,964824;21,4824121; 8,919598
